,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,PA_flag,AB_flag,Is_Hit,SwungOn,ContactMade_Fair,ContactMade_Foul,BatterTeam,PitcherTeam
1830,SI,2022-06-19,98.7,-1.84,5.74,"Alcantara, Sandy",607043,645261,,ball,,,,,13.0,Brandon Nimmo lines out to left fielder Luke Williams.,R,L,R,NYM,MIA,B,,,1,2,2022,-1.74,0.56,-0.62,1.43,,,,0,8,Bot,,,,,607732,,,7.285963037561466,-143.3767123237402,-7.456756267258973,-25.64223733037064,36.3178183963008,-22.861822967036247,3.24,1.63,,,,97.6,2279.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.53,,,,,,,,61,4,Sinker,2,5,2,5,5,2,2,5,Infield shift,Standard,236.0,0.0,0.037,,,0.0,0,0,0,NYM,MIA
1831,FF,2022-06-19,97.1,-2.03,5.76,"Alcantara, Sandy",607043,645261,,called_strike,,,,,8.0,Brandon Nimmo lines out to left fielder Luke Williams.,R,L,R,NYM,MIA,S,,,1,1,2022,-1.29,1.14,-0.21,1.78,,,,0,8,Bot,,,,,607732,,,7.772536884386831,-141.07760475353422,-7.668775927774111,-18.956029928518436,32.65326475917735,-15.381582279081892,3.36,1.7,,,,96.4,2144.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.48,,,,,,,,61,3,4-Seam Fastball,2,5,2,5,5,2,2,5,Infield shift,Standard,228.0,0.0,-0.054,,,0.0,0,0,0,NYM,MIA
1832,CH,2022-06-19,90.7,-1.8,5.95,"Alcantara, Sandy",607043,645261,,foul,,,,,8.0,Brandon Nimmo lines out to left fielder Luke Williams.,R,L,R,NYM,MIA,S,,,1,0,2022,-1.54,0.3,-0.07,1.85,,,,0,8,Bot,,,,,607732,,,7.587471612804574,-131.6232530402147,-4.804847922396878,-19.61859086931241,33.2708151228611,-27.765095233180716,3.53,1.74,247.0,78.4,37.0,89.4,2045.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.46,,,,,,,,61,2,Changeup,2,5,2,5,5,2,2,5,Infield shift,Standard,229.0,0.0,-0.043,,,0.0,1,0,1,NYM,MIA
1847,SL,2022-06-19,88.3,-2.06,5.89,"Alcantara, Sandy",641645,645261,,ball,,,,,11.0,Luis Guillorme singles on a ground ball to left fielder Luke Williams.   Jeff McNeil scores.,R,L,R,NYM,MIA,B,,,2,0,2022,0.23,0.19,-0.95,2.69,643446.0,,,1,7,Bot,,,,,607732,,,2.1937762457987,-128.5205896579577,-1.9791390378660243,1.9362740987097,31.95307804627568,-29.857280494903023,3.1,1.45,,,,87.0,2370.0,5.9,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.62,,,,,,,,55,3,Slider,1,5,1,5,5,1,1,5,Standard,Standard,139.0,0.0,0.08,,,0.0,0,0,0,NYM,MIA
1833,FF,2022-06-19,96.4,-2.08,5.86,"Alcantara, Sandy",607043,645261,,ball,,,,,11.0,Brandon Nimmo lines out to left fielder Luke Williams.,R,L,R,NYM,MIA,B,,,0,0,2022,-1.24,1.39,-0.46,3.87,,,,0,8,Bot,,,,,607732,,,7.04058098082216,-140.00932112718544,-2.717616636185865,-17.931150507343194,38.45007412718047,-13.658227682849,3.36,1.7,,,,94.6,2299.0,5.8,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.67,,,,,,,,61,1,4-Seam Fastball,2,5,2,5,5,2,2,5,Infield shift,Standard,227.0,0.0,0.033,,,0.0,0,0,0,NYM,MIA
1835,SL,2022-06-19,89.5,-2.05,5.8,"Alcantara, Sandy",621512,645261,,foul,,,,,5.0,Tomas Nido strikes out swinging.,R,R,R,NYM,MIA,S,,,0,2,2022,0.16,0.24,0.13,2.67,,,641645.0,2,7,Bot,,,,,607732,,,4.991383326978128,-130.17131127764287,-2.129534529692564,0.669372374630466,30.61648592810988,-29.17946853582399,3.23,1.52,201.0,72.0,50.0,88.4,2507.0,5.9,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.61,,,,,,,,57,6,Slider,2,5,2,5,5,2,2,5,Standard,Standard,198.0,0.0,0.0,,,0.0,1,0,1,NYM,MIA
1836,CH,2022-06-19,92.7,-1.98,5.9,"Alcantara, Sandy",621512,645261,,foul,,,,,11.0,Tomas Nido strikes out swinging.,R,R,R,NYM,MIA,S,,,0,2,2022,-1.49,0.11,-0.88,3.09,,,641645.0,2,7,Bot,,,,,607732,,,6.024638742963819,-134.84633317292636,-1.6060273339436066,-19.4492022728256,30.729111812487847,-30.69438599267302,3.23,1.52,164.0,65.5,52.0,92.0,2166.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.51,,,,,,,,57,5,Changeup,2,5,2,5,5,2,2,5,Standard,Standard,237.0,0.0,0.0,,,0.0,1,0,1,NYM,MIA
1837,SI,2022-06-19,98.9,-1.99,5.76,"Alcantara, Sandy",621512,645261,,foul,,,,,8.0,Tomas Nido strikes out swinging.,R,R,R,NYM,MIA,S,,,0,2,2022,-1.69,0.61,0.0,1.92,,,641645.0,2,7,Bot,,,,,607732,,,9.334641819219918,-143.3351283623941,-6.22661903131019,-25.641536590087185,43.39874889753811,-22.304560413662752,3.23,1.52,266.0,87.1,39.0,97.0,2384.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.37,,,,,,,,57,4,Sinker,2,5,2,5,5,2,2,5,Standard,Standard,236.0,0.0,0.0,,,0.0,1,0,1,NYM,MIA
1838,SL,2022-06-19,89.8,-1.91,5.91,"Alcantara, Sandy",621512,645261,,foul,,,,,3.0,Tomas Nido strikes out swinging.,R,R,R,NYM,MIA,S,,,0,2,2022,-0.21,0.33,0.65,2.88,,,641645.0,2,7,Bot,,,,,607732,,,6.732561079758153,-130.46327338538578,-2.0072055921162835,-4.115850954471863,34.756962394484404,-28.25882772845889,3.23,1.52,160.0,80.9,68.0,88.1,2437.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.55,,,,,,,,57,3,Slider,2,5,2,5,5,2,2,5,Standard,Standard,161.0,0.0,0.0,,,0.0,1,0,1,NYM,MIA
1839,SI,2022-06-19,97.9,-2.19,5.79,"Alcantara, Sandy",621512,645261,,foul,,,,,11.0,Tomas Nido strikes out swinging.,R,R,R,NYM,MIA,S,,,0,1,2022,-1.87,0.61,-1.59,2.55,,,641645.0,2,7,Bot,,,,,607732,,,5.903609054152878,-142.30292028591927,-4.590359909172486,-26.64574975332431,36.56388399081184,-22.984986620181527,3.23,1.52,68.0,44.0,16.0,96.8,2373.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.48,,,,,,,,57,2,Sinker,2,5,2,5,5,2,2,5,Standard,Standard,245.0,0.0,-0.048,,,0.0,1,0,1,NYM,MIA
1840,CH,2022-06-19,92.2,-2.08,5.9,"Alcantara, Sandy",621512,645261,,called_strike,,,,,5.0,Tomas Nido strikes out swinging.,R,R,R,NYM,MIA,S,,,0,0,2022,-1.41,0.09,-0.18,2.53,,,641645.0,2,7,Bot,,,,,607732,,,7.909751208954867,-134.03709398519104,-2.9068386122744085,-18.793757473112777,30.680858058308537,-30.58759383845528,3.12,1.53,,,,91.8,2137.0,6.2,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.27,,,,,,,,57,1,Changeup,2,5,2,5,5,2,2,5,Standard,Standard,234.0,0.0,-0.035,,,0.0,0,0,0,NYM,MIA
1841,CH,2022-06-19,91.8,-1.87,5.92,"Alcantara, Sandy",663911,645261,strikeout,swinging_strike_blocked,,,,,13.0,Nick Plummer strikes out swinging.,R,L,R,NYM,MIA,S,2.0,,1,2,2022,-1.79,0.41,-0.51,0.91,,,641645.0,1,7,Bot,,,,,607732,,,7.271244308292084,-133.1411991775539,-7.520328759616928,-22.790309605204868,34.70280884265917,-25.658620905742172,3.3,1.5,,,,90.4,2306.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.37,,,0.0,1.0,0.0,0.0,,56,4,Changeup,2,5,2,5,5,2,2,5,Infield shift,Standard,234.0,-0.033,-0.209,1.0,1.0,0.0,1,0,0,NYM,MIA
1842,SI,2022-06-19,98.7,-2.0,5.85,"Alcantara, Sandy",663911,645261,,ball,,,,,11.0,Nick Plummer strikes out swinging.,R,L,R,NYM,MIA,B,,,0,2,2022,-1.35,0.8,-1.19,2.7,,,641645.0,1,7,Bot,,,,,607732,,,5.335641708971438,-143.46455744096667,-4.909861457079437,-19.834402818807213,37.8346292523952,-20.10817627250582,3.05,1.34,,,,97.7,2369.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.37,,,,,,,,56,3,Sinker,2,5,2,5,5,2,2,5,Infield shift,Standard,229.0,0.0,0.03,,,0.0,0,0,0,NYM,MIA
1843,CH,2022-06-19,91.9,-1.93,5.95,"Alcantara, Sandy",663911,645261,,called_strike,,,,,6.0,Nick Plummer strikes out swinging.,R,L,R,NYM,MIA,S,,,0,1,2022,-1.33,0.63,0.39,2.4,,,641645.0,1,7,Bot,,,,,607732,,,8.704962524271119,-133.40941295874543,-4.444210999394202,-17.841758148273243,30.33789430287211,-23.85819405867551,3.1,1.31,,,,91.0,2194.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.49,,,,,,,,56,2,Changeup,2,5,2,5,5,2,2,5,Infield shift,Standard,241.0,0.0,-0.068,,,0.0,0,0,0,NYM,MIA
1844,CH,2022-06-19,91.3,-2.1,5.91,"Alcantara, Sandy",663911,645261,,swinging_strike,,,,,13.0,Nick Plummer strikes out swinging.,R,L,R,NYM,MIA,S,,,0,0,2022,-1.59,0.09,-0.39,1.17,,,641645.0,1,7,Bot,,,,,607732,,,7.682305099423429,-132.45511961744737,-6.098188206735092,-20.434994924552765,32.81945652394242,-29.79419608307635,3.3,1.5,,,,90.3,2228.0,6.2,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.29,,,,,,,,56,1,Changeup,2,5,2,5,5,2,2,5,Infield shift,Standard,236.0,0.0,-0.048,,,0.0,1,0,0,NYM,MIA
1845,SI,2022-06-19,97.7,-2.04,5.73,"Alcantara, Sandy",641645,645261,single,hit_into_play,,,,,4.0,Luis Guillorme singles on a ground ball to left fielder Luke Williams.   Jeff McNeil scores.,R,L,R,NYM,MIA,X,7.0,ground_ball,3,1,2022,-1.44,0.37,-0.54,2.3,643446.0,,,1,7,Bot,81.57,115.49,,,607732,,,7.30978033151419,-141.9351495918183,-4.50138486044273,-21.19951915374446,36.2425850278502,-26.212988256792343,3.18,1.56,61.0,100.4,1.0,96.8,2300.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.39,0.443,0.418,0.9,1.0,1.0,0.0,4.0,55,5,Sinker,1,5,1,5,5,2,2,5,Standard,Standard,229.0,0.038,0.464,1.0,1.0,1.0,1,1,1,NYM,MIA
1834,SL,2022-06-19,89.5,-1.99,5.86,"Alcantara, Sandy",621512,645261,strikeout,swinging_strike,,,,,14.0,Tomas Nido strikes out swinging.,R,R,R,NYM,MIA,S,2.0,,0,2,2022,-0.03,0.3,1.09,2.01,,,641645.0,2,7,Bot,,,,,607732,,,7.626502052791412,-129.98685192632738,-3.966104440929128,-2.343937593238076,33.35706885758456,-28.021060371902983,3.23,1.52,,,,88.2,2491.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.42,,,0.0,1.0,0.0,0.0,,57,7,Slider,2,5,2,5,5,2,2,5,Standard,Standard,173.0,-0.024,-0.135,1.0,1.0,0.0,1,0,0,NYM,MIA
1873,FF,2022-06-19,96.6,-1.87,5.79,"Alcantara, Sandy",641645,645261,,called_strike,,,,,11.0,"Luis Guillorme grounds out, shortstop Miguel Rojas to first baseman Lewin Diaz.",R,L,R,NYM,MIA,S,,,0,0,2022,-1.2,1.33,-0.02,3.38,,,,1,5,Bot,,,,,607732,,,7.604073809439965,-140.33694545015533,-3.7587895951153114,-17.725221728775495,37.54320549629308,-14.015721214147586,3.23,1.64,,,,95.0,2273.0,5.9,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.6,,,,,,,,34,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222.0,0.0,-0.024,,,0.0,0,0,0,NYM,MIA
1879,FF,2022-06-19,96.8,-2.0,5.91,"Alcantara, Sandy",643446,645261,,foul_tip,,,,,5.0,Jeff McNeil strikes out swinging.,R,L,R,NYM,MIA,S,,,0,0,2022,-1.06,1.25,-0.11,2.67,,,,2,4,Bot,,,,,607732,,,7.420224443247378,-140.4578760605015,-5.755870357633854,-15.909729905463273,39.41131772272222,-14.488449616152222,3.5,1.73,,,,95.0,2323.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.52,,,,,,,,29,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,230.0,0.0,-0.017,,,0.0,1,0,1,NYM,MIA
1875,CH,2022-06-19,90.6,-1.97,5.9,"Alcantara, Sandy",500871,645261,,ball,,,,,14.0,"Eduardo Escobar grounds out, second baseman Jazz Chisholm Jr.  to first baseman Lewin Diaz.",R,L,R,NYM,MIA,B,,,0,0,2022,-1.87,0.39,0.59,0.68,,,,0,5,Bot,,,,,607732,,,10.300920245848172,-131.3227481655145,-7.842423815177338,-23.84141321890232,27.711812856258405,-26.090611071827173,3.01,1.35,,,,90.0,1993.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.39,,,,,,,,33,1,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,241.0,0.0,0.033,,,0.0,0,0,0,NYM,MIA
1905,FF,2022-06-19,97.1,-2.02,5.79,"Alcantara, Sandy",500871,645261,field_out,hit_into_play,,,,,12.0,Eduardo Escobar flies out to right fielder Jerar Encarnacion.,R,L,R,NYM,MIA,X,9.0,fly_ball,1,2,2022,-1.33,1.22,0.23,3.45,,624413.0,643446.0,0,2,Bot,174.86,90.59,,,607732,,,9.022798218437874,-140.99595834608314,-3.450953328399204,-19.835088017801997,34.5976495376497,-15.35252691905963,3.12,1.51,295.0,92.8,43.0,96.3,2335.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.39,0.003,0.003,0.0,1.0,0.0,0.0,3.0,14,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,229.0,-0.052,-0.345,1.0,1.0,0.0,1,1,1,NYM,MIA
1906,CH,2022-06-19,91.3,-2.01,5.98,"Alcantara, Sandy",500871,645261,,foul_tip,,,,,4.0,Eduardo Escobar flies out to right fielder Jerar Encarnacion.,R,L,R,NYM,MIA,S,,,1,1,2022,-1.72,0.66,-0.36,2.3,,624413.0,643446.0,0,2,Bot,,,,,607732,,,7.806705287580407,-132.55633121365864,-4.666825419430234,-21.94027273639989,33.104981077992946,-23.50053891230251,3.12,1.51,,,,90.3,2348.0,6.2,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.31,,,,,,,,14,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,233.0,0.0,-0.129,,,0.0,1,0,1,NYM,MIA
1907,SL,2022-06-19,87.4,-2.08,5.9,"Alcantara, Sandy",500871,645261,,ball,,,,,13.0,Eduardo Escobar flies out to right fielder Jerar Encarnacion.,R,L,R,NYM,MIA,B,,,0,1,2022,0.16,0.15,-0.57,1.47,,624413.0,643446.0,0,2,Bot,,,,,607732,,,3.299906884122943,-127.28173289788242,-4.792761720522427,1.06413122044637,26.937361519303508,-29.74275812375508,3.09,1.66,,,,86.9,2456.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.53,,,,,,,,14,2,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,125.0,0.0,0.05,,,0.0,0,0,0,NYM,MIA
1908,CH,2022-06-19,91.2,-2.09,5.95,"Alcantara, Sandy",500871,645261,,called_strike,,,,,5.0,Eduardo Escobar flies out to right fielder Jerar Encarnacion.,R,L,R,NYM,MIA,S,,,0,0,2022,-1.79,0.18,-0.11,2.06,,624413.0,643446.0,0,2,Bot,,,,,607732,,,8.76545217798127,-132.42709474605874,-4.171813687189745,-22.95179943464758,31.91535005904729,-29.31139917647993,3.06,1.44,,,,90.2,2093.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.4,,,,,,,,14,1,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,240.0,0.0,-0.082,,,0.0,0,0,0,NYM,MIA
1909,SL,2022-06-19,88.4,-2.05,5.92,"Alcantara, Sandy",643446,645261,walk,ball,,,,,13.0,Jeff McNeil walks.,R,L,R,NYM,MIA,B,,,3,1,2022,-0.18,0.27,-1.07,1.92,,624413.0,,0,2,Bot,,,,,607732,,,2.738242060119876,-128.60457246554662,-4.13423429785303,-2.667279359662424,30.861272541209907,-28.41869883935568,3.39,1.57,,,,87.3,2461.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.54,,,0.7,1.0,0.0,0.0,,13,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,151.0,0.027,0.214,1.0,0.0,0.0,0,0,0,NYM,MIA
1910,SL,2022-06-19,89.9,-2.14,5.79,"Alcantara, Sandy",643446,645261,,ball,,,,,9.0,Jeff McNeil walks.,R,L,R,NYM,MIA,B,,,2,1,2022,0.23,0.22,0.79,1.68,,624413.0,,0,2,Bot,,,,,607732,,,6.724227268717291,-130.610420325148,-4.499835900747336,0.768056863505437,34.56562950065274,-28.726562022560717,3.47,1.66,,,,88.6,2574.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.37,,,,,,,,13,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,180.0,0.0,0.141,,,0.0,0,0,0,NYM,MIA
1911,CH,2022-06-19,89.6,-1.98,6.05,"Alcantara, Sandy",643446,645261,,foul,,,,,5.0,Jeff McNeil walks.,R,L,R,NYM,MIA,S,,,2,0,2022,-1.37,0.35,-0.23,2.6,,624413.0,,0,2,Bot,,,,,607732,,,7.149437567383691,-130.29919772044337,-3.2285037071615537,-17.098544353689494,28.448804557281363,-27.70631368839354,3.5,1.73,13.0,69.3,-10.0,88.9,2230.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.53,,,,,,,,13,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,229.0,0.0,-0.092,,,0.0,1,0,1,NYM,MIA
1912,CH,2022-06-19,89.8,-1.91,5.96,"Alcantara, Sandy",643446,645261,,ball,,,,,11.0,Jeff McNeil walks.,R,L,R,NYM,MIA,B,,,1,0,2022,-1.27,0.12,-0.66,3.63,,624413.0,,0,2,Bot,,,,,607732,,,5.750328889720929,-130.6180275183516,-0.0078034184762397,-15.79324964063818,29.808096986868648,-31.062921094248864,3.47,1.61,,,,88.9,2050.0,5.9,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.55,,,,,,,,13,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,230.0,0.0,0.083,,,0.0,0,0,0,NYM,MIA
1913,CH,2022-06-19,90.9,-2.0,6.09,"Alcantara, Sandy",643446,645261,,ball,,,,,11.0,Jeff McNeil walks.,R,L,R,NYM,MIA,B,,,0,0,2022,-1.87,0.19,-0.88,3.34,,624413.0,,0,2,Bot,,,,,607732,,,6.776304580551798,-132.1450841348576,-1.2627029563449432,-23.29307952877381,33.16109306679782,-29.928339243580997,3.44,1.73,,,,89.6,2258.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.55,,,,,,,,13,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,240.0,0.0,0.055,,,0.0,0,0,0,NYM,MIA
1914,SL,2022-06-19,86.8,-1.91,5.99,"Alcantara, Sandy",624413,645261,double,hit_into_play,,,,,6.0,Pete Alonso doubles (10) on a line drive to left fielder Luke Williams.,R,R,R,NYM,MIA,X,7.0,line_drive,0,0,2022,0.19,0.22,0.4,2.42,,,,0,2,Bot,67.35,72.24,,,607732,,,5.075696628118327,-126.21555239200585,-2.6587173156751445,0.7765903965450236,30.57487585458648,-29.446064345972637,3.33,1.62,326.0,104.4,14.0,85.3,2407.0,5.8,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.7,0.74,0.776,1.25,1.0,1.0,1.0,4.0,12,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,157.0,0.065,0.633,1.0,1.0,1.0,1,1,1,NYM,MIA
1915,FF,2022-06-19,98.0,-1.94,5.91,"Alcantara, Sandy",596019,645261,field_out,hit_into_play,,,,,9.0,"Francisco Lindor grounds out, first baseman Lewin Diaz to pitcher Sandy Alcantara.",R,L,R,NYM,MIA,X,3.0,ground_ball,1,1,2022,-1.14,1.22,0.3,1.98,,,,2,1,Bot,160.28,162.81,,,607732,,,8.616904341970262,-142.191892177577,-7.866104598353083,-17.48814088257743,34.020310171181094,-13.904244053496576,3.24,1.53,29.0,97.1,-3.0,97.2,2219.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.41,0.323,0.308,0.0,1.0,0.0,0.0,2.0,6,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,227.0,-0.01,-0.093,1.0,1.0,0.0,1,1,1,NYM,MIA
1916,FF,2022-06-19,97.0,-2.01,5.86,"Alcantara, Sandy",596019,645261,,foul,,,,,6.0,"Francisco Lindor grounds out, first baseman Lewin Diaz to pitcher Sandy Alcantara.",R,L,R,NYM,MIA,S,,,1,0,2022,-0.98,1.29,0.54,2.61,,,,2,1,Bot,,,,,607732,,,9.014481886309998,-140.8028429372656,-6.02541626363208,-15.182091337783728,33.719656134540955,-13.7496530296156,3.24,1.53,285.0,110.1,19.0,96.2,2318.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.38,,,,,,,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,231.0,0.0,-0.021,,,0.0,1,0,1,NYM,MIA
1917,FF,2022-06-19,96.7,-2.03,5.99,"Alcantara, Sandy",596019,645261,,ball,,,,,11.0,"Francisco Lindor grounds out, first baseman Lewin Diaz to pitcher Sandy Alcantara.",R,L,R,NYM,MIA,B,,,0,0,2022,-0.93,1.23,-1.02,3.78,,,,2,1,Bot,,,,,607732,,,4.799086902724579,-140.7321954277766,-3.1082318464221044,-13.505191401718005,32.20858863572739,-15.381170538014532,3.11,1.39,,,,96.4,2180.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.36,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,225.0,0.0,0.015,,,0.0,0,0,0,NYM,MIA
1918,FF,2022-06-19,96.7,-2.01,5.95,"Alcantara, Sandy",516782,645261,strikeout,swinging_strike,,,,,1.0,Starling Marte strikes out swinging.,R,R,R,NYM,MIA,S,2.0,,2,2,2022,-1.24,1.67,-0.54,3.28,,,,1,1,Bot,,,,,607732,,,6.71341498822067,-140.55665434936037,-5.278105882739207,-18.040905374022167,34.75429508129735,-9.112770929071534,3.51,1.65,,,,95.7,2276.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.53,,,0.0,1.0,0.0,0.0,,5,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,230.0,-0.016,-0.134,1.0,1.0,0.0,1,0,0,NYM,MIA
1919,CH,2022-06-19,90.6,-1.87,5.95,"Alcantara, Sandy",516782,645261,,swinging_strike,,,,,7.0,Starling Marte strikes out swinging.,R,R,R,NYM,MIA,S,,,2,1,2022,-1.6,0.47,-0.59,1.8,,,,1,1,Bot,,,,,607732,,,6.57216128171549,-131.77114944539906,-5.418314059855921,-19.9934174771514,27.46014016758215,-25.741825477750552,3.51,1.65,,,,90.3,2117.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.4,,,,,,,,5,4,Changeup,0,0,0,0,0,0,0,0,Strategic,Strategic,236.0,0.0,-0.046,,,0.0,1,0,0,NYM,MIA
1920,SI,2022-06-19,96.0,-1.91,5.9,"Alcantara, Sandy",516782,645261,,foul,,,,,14.0,Starling Marte strikes out swinging.,R,R,R,NYM,MIA,S,,,2,0,2022,-1.81,1.14,0.31,1.45,,,,1,1,Bot,,,,,607732,,,9.923070208765395,-139.16819319145918,-8.638025795723005,-25.79037284213935,31.78571666610666,-15.570982862168105,3.51,1.65,2.0,76.2,-34.0,95.3,2371.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.39,,,,,,,,5,3,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic,223.0,0.0,-0.042,,,0.0,1,0,1,NYM,MIA
1921,SL,2022-06-19,86.7,-2.07,5.97,"Alcantara, Sandy",516782,645261,,ball,,,,,11.0,Starling Marte strikes out swinging.,R,R,R,NYM,MIA,B,,,1,0,2022,0.13,0.19,-0.93,3.08,,,,1,1,Bot,,,,,607732,,,2.422032162699056,-126.27572638496726,-1.0925516529986976,0.8859400212866981,27.067515534867784,-30.09787126557371,3.45,1.56,,,,85.9,2427.0,5.9,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.64,,,,,,,,5,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,111.0,0.0,0.044,,,0.0,0,0,0,NYM,MIA
1922,SI,2022-06-19,96.7,-2.14,5.92,"Alcantara, Sandy",516782,645261,,ball,,,,,13.0,Starling Marte strikes out swinging.,R,R,R,NYM,MIA,B,,,0,0,2022,-1.71,0.7,-0.87,0.77,,,,1,1,Bot,,,,,607732,,,7.237320997566725,-140.2597567605825,-9.6412222275236,-24.147193484467863,34.72265198205149,-20.748250047558955,3.45,1.56,,,,95.8,2303.0,6.1,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.36,,,,,,,,5,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,229.0,0.0,0.023,,,0.0,0,0,0,NYM,MIA
1923,SL,2022-06-19,89.8,-1.74,6.01,"Alcantara, Sandy",607043,645261,field_out,hit_into_play,,,,,14.0,Brandon Nimmo grounds out to first baseman Lewin Diaz.,R,L,R,NYM,MIA,X,3.0,ground_ball,2,2,2022,-0.13,0.61,0.06,1.44,,,,0,1,Bot,149.78,169.05,,,607732,,,4.681595939821869,-130.5261225461408,-6.515867639172849,-2.5238061587071163,30.020937831031432,-23.97925308648145,3.53,1.74,2.0,84.4,-32.0,89.0,2410.0,6.0,662532,645261,607732,650331,665862,542932,500743,663897,650559,666464,54.46,0.054,0.05,0.0,1.0,0.0,0.0,2.0,4,5,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,155.0,-0.021,-0.195,1.0,1.0,0.0,1,1,1,NYM,MIA
